filename,type,layout,sys,nProcs,nMaster,nCompute,nIO,fileCount,transport,ioGroupSize,bufferSize,dataSize,blocking,compression,ost,appWallT,sumProcWallT,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io360.is15.data512.nb,synth,separate,keeneland,600,1,239,360,6000,NULL,15,6,512,nb,n,n,43942.793,26365259.945,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data1024.b,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,1024,b,n,n,69877.211,41925649.002,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data1024.nb,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,1024,nb,n,n,68649.156,41189012.029,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data128.b,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,128,b,n,n,69320.105,41590712.356,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data128.nb,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,128,nb,n,n,68421.081,41052235.066,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data2048.b,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,2048,b,n,n,72487.497,43491530.893,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data2048.nb,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,2048,nb,n,n,69887.675,41931837.789,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data256.b,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,256,b,n,n,68912.197,41346538.816,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data256.nb,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,256,nb,n,n,69852.386,41910959.379,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data4096.b,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,4096,b,n,n,82519.398,49511188.474,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data4096.nb,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,4096,nb,n,n,74674.13,44804021.212,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data512.b,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,512,b,n,n,70641.713,42384230.566,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io480.is15.data512.nb,synth,separate,keeneland,600,1,119,480,6000,NULL,15,6,512,nb,n,n,68449.661,41069007.735,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data1024.b,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,1024,b,n,n,30747.698,18444581.607,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data1024.nb,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,1024,nb,n,n,30646.405,18387449.342,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data128.b,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,128,b,n,n,30504.914,18302008.78,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data128.nb,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,128,nb,n,n,30239.59,18143311.228,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data2048.b,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,2048,b,n,n,33235.265,19939998.27,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data2048.nb,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,2048,nb,n,n,31749.525,19046454.013,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data256.b,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,256,b,n,n,30811.215,18486343.115,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data256.nb,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,256,nb,n,n,30394.714,18234821.668,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data4096.b,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,4096,b,n,n,63324.414,37994220.675,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data4096.nb,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,4096,nb,n,n,55725.915,33432063.853,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data512.b,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,512,b,n,n,30616.878,18369739.215,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.NULL.b6.io60.is15.data512.nb,synth,separate,keeneland,600,1,539,60,6000,NULL,15,6,512,nb,n,n,30940.093,18563500.548,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data1024.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,1024,b,n,n,62874.374,37721881.512,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data1024.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,1024,nb,n,n,37468.953,22480981.809,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data128.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,128,b,n,n,32404.019,19441331.738,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data128.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,128,nb,n,n,31678.958,19006715.048,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data2048.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,2048,b,n,n,88993.851,53394056.205,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data2048.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,2048,nb,n,n,70971.498,42582093.294,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data256.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,256,b,n,n,32376.632,19423081.273,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data256.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,256,nb,n,n,32325.033,19394579.144,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data4096.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,4096,b,n,n,217053.257,130231440.284,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data4096.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,4096,nb,n,n,228259.604,136955105.355,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data512.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,512,b,n,n,32494.569,19496327.979,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data512.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,512,nb,n,n,31828.524,19096683.095,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data8192.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,8192,b,n,n,788829.469,473296531.18,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io120.is15.data8192.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,2,8192,nb,n,n,1001243.423,600741423.262,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data1024.b,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,1024,b,n,n,36429.087,21856671.152,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data1024.nb,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,1024,nb,n,n,34570.209,20741697.966,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data128.b,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,128,b,n,n,34204.135,20521428.368,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data128.nb,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,128,nb,n,n,34273.449,20563317.656,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data2048.b,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,2048,b,n,n,52834.05,31700015.996,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data2048.nb,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,2048,nb,n,n,87354.554,52412223.909,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data256.b,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,256,b,n,n,34784.125,20867593.089,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data256.nb,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,256,nb,n,n,34554.597,20732311.731,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data4096.b,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,4096,b,n,n,137707.006,82623753.76,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data4096.nb,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,4096,nb,n,n,163597.43,98124768.72,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data512.b,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,512,b,n,n,34267.878,20560059.436,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data512.nb,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,512,nb,n,n,33553.182,20131250.066,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data8192.b,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,8192,b,n,n,542891.98,325734432.381,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io240.is15.data8192.nb,synth,separate,keeneland,600,1,359,240,6000,POSIX,15,2,8192,nb,n,n,615663.847,369394741.558,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data1024.b,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,1024,b,n,n,95144.215,57086129.694,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data1024.nb,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,1024,nb,n,n,98367.695,59020247.009,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data128.b,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,128,b,n,n,35748.594,21447006.701,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data128.nb,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,128,nb,n,n,37553.647,22530091.468,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data2048.b,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,2048,b,n,n,163624.781,98174081.744,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data2048.nb,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,2048,nb,n,n,224104.669,134461896.916,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data256.b,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,256,b,n,n,38613.289,23167505.403,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data256.nb,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,256,nb,n,n,43988.163,26392474.219,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data4096.b,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,4096,b,n,n,610779.619,366466569.978,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data4096.nb,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,4096,nb,n,n,714686.502,428810224.1,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data512.b,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,512,b,n,n,38354.126,23012091.032,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io30.is15.data512.nb,synth,separate,keeneland,600,1,569,30,6000,POSIX,15,2,512,nb,n,n,46669.457,27988479.121,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data1024.b,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,1024,b,n,n,47741.37,28644387.803,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data1024.nb,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,1024,nb,n,n,41853.888,25111946.214,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data128.b,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,128,b,n,n,42745.517,25646898.634,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data128.nb,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,128,nb,n,n,43332.174,25998905.03,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data2048.b,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,2048,b,n,n,84077.38,50445948.129,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data2048.nb,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,2048,nb,n,n,51745.106,31046356.721,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data256.b,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,256,b,n,n,42019.205,25211104.89,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data256.nb,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,256,nb,n,n,42902.525,25740944.014,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data4096.b,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,4096,b,n,n,131457.014,78871680.519,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data4096.nb,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,4096,nb,n,n,128063.523,76837735.314,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data512.b,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,512,b,n,n,42212.902,25326995.668,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data512.nb,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,512,nb,n,n,41792.761,25075259.615,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data8192.b,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,8192,b,n,n,499604.798,299753554.381,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io360.is15.data8192.nb,synth,separate,keeneland,600,1,239,360,6000,POSIX,15,2,8192,nb,n,n,539370.483,323621678.993,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data1024.b,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,1024,b,n,n,71277.352,42764574.789,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data1024.nb,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,1024,nb,n,n,69340.602,41603634.509,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data128.b,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,128,b,n,n,68810.742,41285913.321,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data128.nb,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,128,nb,n,n,68700.786,41219976.94,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data2048.b,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,2048,b,n,n,101766.077,61058842.07,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data2048.nb,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,2048,nb,n,n,73675.75,44203888.401,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data256.b,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,256,b,n,n,69260.471,41555797.207,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data256.nb,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,256,nb,n,n,68610.418,41165742.912,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data4096.b,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,4096,b,n,n,164113.186,98460517.288,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data4096.nb,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,4096,nb,n,n,151041.364,90613304.41,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data512.b,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,512,b,n,n,68989.03,41392642.671,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data512.nb,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,512,nb,n,n,68484.065,41090080.466,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data8192.b,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,8192,b,n,n,551143.808,330684956.074,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io480.is15.data8192.nb,synth,separate,keeneland,600,1,119,480,6000,POSIX,15,2,8192,nb,n,n,508886.88,305331258.242,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data1024.b,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,1024,b,n,n,66031.052,39618208.183,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data1024.nb,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,1024,nb,n,n,47055.662,28230388.506,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data128.b,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,128,b,n,n,31430.733,18856286.085,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data128.nb,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,128,nb,n,n,30735.446,18440796.956,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data2048.b,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,2048,b,n,n,147120.25,88271723.982,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data2048.nb,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,2048,nb,n,n,117003.181,70199347.091,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data256.b,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,256,b,n,n,31755.717,19050374.226,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data256.nb,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,256,nb,n,n,31193.934,18714022.168,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data4096.b,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,4096,b,n,n,348682.33,209208548.287,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data4096.nb,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,4096,nb,n,n,437686.36,262609042.412,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data512.b,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,512,b,n,n,32231.031,19321529.717,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data512.nb,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,512,nb,n,n,32392.663,19435203.534,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data8192.b,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,8192,b,n,n,1449102.21,869443499.855,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b2.io60.is15.data8192.nb,synth,separate,keeneland,600,1,539,60,6000,POSIX,15,2,8192,nb,n,n,1689845.245,1013885492.232,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data1024.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,1024,b,n,n,40254.008,24151745.407,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data1024.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,1024,nb,n,n,36592.068,21954867.488,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data128.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,128,b,n,n,32837.711,19702248.119,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data128.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,128,nb,n,n,32346.33,19407089.73,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data2048.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,2048,b,n,n,70693.051,42415444.403,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data2048.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,2048,nb,n,n,69525.635,41715012.614,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data256.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,256,b,n,n,33427.047,20055522.26,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data256.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,256,nb,n,n,31821.505,19092469.051,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data4096.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,4096,b,n,n,245826.511,147495298.651,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data4096.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,4096,nb,n,n,258728.468,155236268.58,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data512.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,512,b,n,n,33899.597,20339366.377,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data512.nb,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,512,nb,n,n,32674.443,19604010.134,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.POSIX.b4.io120.is15.data8192.b,synth,separate,keeneland,600,1,479,120,6000,POSIX,15,4,8192,b,n,n,99297.923,59481814.383,
