aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119891804, gpu, 2560, 128, 0, 257, 655, 0.000183105, 4304, 6661, 0, 1382, 635, 7685, 46510, 14, 11878, 1504, 589, 17826, 138, 309, 222, 227, 493, 48, 179, 24, 412, 28, 1323, 237, 817, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119984331, gpu, 2688, 128, 0, 262, 639, 0.000305176, 4190, 6808, 0, 1482, 651, 7562, 14924, 4, 11873, 1530, 664, 14664, 133, 302, 235, 201, 503, 47, 193, 24, 388, 28, 1287, 207, 991, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120042306, gpu, 2816, 128, 0, 260, 660, 0.000183105, 4299, 6926, 0, 1405, 741, 7625, 41240, 12, 11880, 1553, 619, 17878, 133, 302, 175, 189, 608, 48, 117, 22, 416, 24, 1212, 149, 854, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120129825, gpu, 2944, 128, 0, 260, 621, 0.000488281, 4099, 6730, 0, 1402, 658, 7475, 17369, 5, 11879, 1440, 589, 17942, 137, 310, 176, 196, 529, 47, 133, 23, 393, 23, 1324, 224, 862, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120192848, gpu, 3072, 128, 0, 260, 639, 0, 4297, 6754, 0, 1393, 766, 7588, 40098, 12, 11881, 1476, 684, 14218, 134, 301, 202, 203, 478, 47, 157, 23, 388, 26, 1340, 187, 886, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120275452, gpu, 3200, 128, 0, 263, 764, 0.000244141, 4251, 6857, 0, 1400, 654, 7584, 49976, 15, 11847, 1434, 590, 14455, 138, 309, 167, 175, 521, 111, 113, 23, 385, 24, 1275, 137, 926, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120368049, gpu, 3328, 128, 0, 263, 640, 0.000366211, 4203, 6959, 0, 1396, 651, 7708, 14153, 4, 11878, 1481, 614, 14414, 149, 364, 185, 211, 499, 46, 145, 22, 388, 26, 1243, 202, 798, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120424865, gpu, 3456, 128, 0, 254, 660, 0, 4202, 6684, 0, 1469, 659, 7466, 27160, 8, 11880, 1506, 645, 14365, 133, 302, 171, 191, 495, 46, 138, 22, 425, 26, 1305, 162, 810, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120494224, gpu, 3584, 128, 0, 260, 622, 0.000244141, 4270, 15152, 0, 1363, 725, 7531, 14270, 4, 11876, 1469, 604, 14380, 137, 310, 165, 192, 534, 49, 126, 24, 473, 25, 1282, 153, 892, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120559294, gpu, 3712, 128, 0, 260, 639, 0, 4251, 7157, 0, 1361, 635, 7716, 17633, 5, 11880, 1429, 590, 10924, 138, 309, 141, 171, 539, 52, 101, 24, 391, 24, 1223, 129, 884, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120616076, gpu, 3840, 128, 0, 261, 682, 6.10352e-05, 4211, 6854, 0, 1535, 637, 7530, 11144, 3, 11868, 1456, 661, 14254, 172, 306, 176, 197, 610, 45, 155, 23, 422, 23, 1290, 196, 785, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120669763, gpu, 3968, 128, 0, 260, 664, 0.000366211, 4193, 6924, 0, 1400, 651, 7579, 14206, 4, 11881, 1542, 604, 11013, 204, 310, 175, 187, 559, 51, 171, 23, 405, 27, 1293, 196, 847, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550120723308, gpu, 0, 256, 0, 263, 644, 0.00671387, 4308, 6791, 0, 1473, 651, 7729, 17489, 5, 11849, 1428, 633, 14697, 137, 310, 218, 226, 532, 49, 179, 24, 414, 29, 1361, 256, 814, 

