aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132250049, cpu, 768, 128, 0, 47, 0.118713, 124, 273, 0, 67, 741, 335, 16384, 46, 512, 70, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132252281, cpu, 896, 128, 0, 47, 0.0237427, 124, 272, 0, 67, 740, 313, 16384, 46, 519, 79, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132254505, cpu, 1024, 128, 0, 43, 0.0247803, 124, 272, 0, 67, 740, 495, 16383, 47, 628, 122, 166, 547, 46, 95, 24, 377, 21, 1209, 117, 931, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132260692, cpu, 1152, 128, 0, 45, 0.0935059, 126, 272, 0, 68, 742, 518, 16375, 46, 576, 97, 139, 533, 47, 58, 24, 365, 20, 1167, 82, 1000, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132266910, cpu, 1280, 128, 0, 58, 0.0273438, 126, 349, 0, 67, 743, 392, 16132, 46, 563, 202, 229, 576, 47, 164, 25, 403, 25, 1268, 203, 855, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132273743, cpu, 1408, 128, 0, 50, 0.000793457, 126, 272, 0, 68, 741, 2849, 16260, 48, 557, 218, 214, 674, 49, 188, 24, 449, 27, 1307, 255, 837, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132282807, cpu, 1536, 128, 0, 49, 0, 125, 348, 0, 67, 743, 1217, 16375, 49, 540, 220, 218, 610, 47, 185, 25, 414, 25, 1319, 269, 818, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132290202, cpu, 1664, 128, 0, 46, 0, 125, 375, 0, 68, 752, 1087, 16383, 48, 532, 143, 176, 526, 47, 120, 23, 387, 23, 1250, 162, 946, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132297143, cpu, 1792, 128, 0, 46, 0.000244141, 125, 272, 0, 67, 742, 350, 16373, 46, 523, 159, 195, 510, 45, 140, 25, 416, 25, 1266, 192, 851, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132303441, cpu, 1920, 128, 0, 46, 0.000183105, 126, 272, 0, 67, 741, 1699, 16381, 123, 545, 161, 183, 523, 46, 130, 23, 395, 22, 1264, 158, 885, 
